timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 02:35:08.205596,VIN-100001,2100,90,NONE
2026-06-28 02:35:08.205623,VIN-100002,2100,90,NONE
2026-06-28 02:35:08.205631,VIN-100003,2100,90,NONE
2026-06-28 02:35:08.205636,VIN-100004,2100,90,NONE
2026-06-28 02:35:08.205640,VIN-100005,2100,90,NONE
2026-06-28 02:35:08.205681,VIN-100006,2100,90,NONE
2026-06-28 02:35:08.205717,VIN-100007,2100,90,NONE
2026-06-28 02:35:08.205735,VIN-100008,2100,90,NONE
2026-06-28 02:35:08.205745,VIN-100009,2100,90,NONE
2026-06-28 02:35:08.205875,VIN-100010,2100,90,NONE
2026-06-28 02:35:08.205886,VIN-100011,2100,90,NONE
2026-06-28 02:35:08.205891,VIN-100012,2100,90,NONE
2026-06-28 02:35:08.205905,VIN-100013,2100,90,NONE
2026-06-28 02:35:08.205965,VIN-100014,2100,90,NONE
2026-06-28 02:35:08.205974,VIN-100015,2100,90,NONE
2026-06-28 02:35:08.205979,VIN-100016,2100,90,NONE
2026-06-28 02:35:08.205984,VIN-100017,2100,90,NONE
2026-06-28 02:35:08.205988,VIN-100018,2100,90,NONE
2026-06-28 02:35:08.205991,VIN-100019,2100,90,NONE
2026-06-28 02:35:08.205995,VIN-100020,2100,90,NONE
2026-06-28 02:35:08.205998,VIN-100021,2100,90,NONE
2026-06-28 02:35:08.206000,VIN-100022,2100,90,NONE
2026-06-28 02:35:08.206003,VIN-100023,2100,90,NONE
2026-06-28 02:35:08.206005,VIN-100024,2100,90,NONE
2026-06-28 02:35:08.206008,VIN-100025,2100,90,NONE
2026-06-28 02:35:08.206010,VIN-100026,2100,90,NONE
2026-06-28 02:35:08.206013,VIN-100027,2100,90,NONE
2026-06-28 02:35:08.206015,VIN-100028,2100,90,NONE
2026-06-28 02:35:08.206017,VIN-100029,2100,90,NONE
2026-06-28 02:35:08.206020,VIN-100030,2100,90,NONE
2026-06-28 02:35:08.206022,VIN-100031,2100,90,NONE
2026-06-28 02:35:08.206024,VIN-100032,2100,90,NONE
2026-06-28 02:35:08.206027,VIN-100033,2100,90,NONE
2026-06-28 02:35:08.206029,VIN-100034,2100,90,NONE
2026-06-28 02:35:08.206031,VIN-100035,2100,90,NONE
2026-06-28 02:35:08.206034,VIN-100036,2100,90,NONE
2026-06-28 02:35:08.206036,VIN-100037,2100,90,NONE
2026-06-28 02:35:08.206038,VIN-100038,2100,90,NONE
2026-06-28 02:35:08.206041,VIN-100039,2100,90,NONE
2026-06-28 02:35:08.206043,VIN-100040,2100,90,NONE
2026-06-28 02:35:08.206046,VIN-100041,2100,90,NONE
