timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 02:34:38.766706,VIN-100001,2100,90,NONE
2026-06-28 02:34:38.766802,VIN-100002,2100,90,NONE
2026-06-28 02:34:38.766808,VIN-100003,2100,90,NONE
2026-06-28 02:34:38.766810,VIN-100004,2100,90,NONE
2026-06-28 02:34:38.766813,VIN-100005,2100,90,NONE
2026-06-28 02:34:38.766824,VIN-100006,2100,90,NONE
2026-06-28 02:34:38.766829,VIN-100007,2100,90,NONE
2026-06-28 02:34:38.766836,VIN-100008,2100,90,NONE
2026-06-28 02:34:38.766840,VIN-100009,2100,90,NONE
2026-06-28 02:34:38.766843,VIN-100010,2100,90,NONE
2026-06-28 02:34:38.766845,VIN-100011,2100,90,NONE
2026-06-28 02:34:38.766848,VIN-100012,2100,90,NONE
2026-06-28 02:34:38.766850,VIN-100013,2100,90,NONE
2026-06-28 02:34:38.766852,VIN-100014,2100,90,NONE
2026-06-28 02:34:38.766855,VIN-100015,2100,90,NONE
2026-06-28 02:34:38.766857,VIN-100016,2100,90,NONE
2026-06-28 02:34:38.766860,VIN-100017,2100,90,NONE
2026-06-28 02:34:38.766862,VIN-100018,2100,90,NONE
2026-06-28 02:34:38.766864,VIN-100019,2100,90,NONE
2026-06-28 02:34:38.766867,VIN-100020,2100,90,NONE
2026-06-28 02:34:38.766870,VIN-100021,2100,90,NONE
2026-06-28 02:34:38.766873,VIN-100022,2100,90,NONE
2026-06-28 02:34:38.766875,VIN-100023,2100,90,NONE
2026-06-28 02:34:38.766877,VIN-100024,2100,90,NONE
2026-06-28 02:34:38.766880,VIN-100025,2100,90,NONE
2026-06-28 02:34:38.766882,VIN-100026,2100,90,NONE
2026-06-28 02:34:38.766885,VIN-100027,2100,90,NONE
2026-06-28 02:34:38.766887,VIN-100028,2100,90,NONE
2026-06-28 02:34:38.766890,VIN-100029,2100,90,NONE
2026-06-28 02:34:38.766892,VIN-100030,2100,90,NONE
2026-06-28 02:34:38.766895,VIN-100031,2100,90,NONE
2026-06-28 02:34:38.766897,VIN-100032,2100,90,NONE
2026-06-28 02:34:38.766900,VIN-100033,2100,90,NONE
2026-06-28 02:34:38.766902,VIN-100034,2100,90,NONE
2026-06-28 02:34:38.766904,VIN-100035,2100,90,NONE
2026-06-28 02:34:38.766907,VIN-100036,2100,90,NONE
2026-06-28 02:34:38.766909,VIN-100037,2100,90,NONE
2026-06-28 02:34:38.766911,VIN-100038,2100,90,NONE
