timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 02:36:39.793994,VIN-100001,2100,90,NONE
2026-06-28 02:36:39.794019,VIN-100002,2100,90,NONE
2026-06-28 02:36:39.794025,VIN-100003,2100,90,NONE
2026-06-28 02:36:39.794030,VIN-100004,2100,90,NONE
2026-06-28 02:36:39.794035,VIN-100005,2100,90,NONE
2026-06-28 02:36:39.794053,VIN-100006,2100,90,NONE
2026-06-28 02:36:39.794065,VIN-100007,2100,90,NONE
2026-06-28 02:36:39.794075,VIN-100008,2100,90,NONE
2026-06-28 02:36:39.794094,VIN-100009,2100,90,NONE
2026-06-28 02:36:39.794101,VIN-100010,2100,90,NONE
2026-06-28 02:36:39.794106,VIN-100011,2100,90,NONE
2026-06-28 02:36:39.794111,VIN-100012,2100,90,NONE
2026-06-28 02:36:39.794115,VIN-100013,2100,90,NONE
2026-06-28 02:36:39.794120,VIN-100014,2100,90,NONE
2026-06-28 02:36:39.794124,VIN-100015,2100,90,NONE
2026-06-28 02:36:39.794129,VIN-100016,2100,90,NONE
2026-06-28 02:36:39.794133,VIN-100017,2100,90,NONE
2026-06-28 02:36:39.794137,VIN-100018,2100,90,NONE
2026-06-28 02:36:39.794142,VIN-100019,2100,90,NONE
2026-06-28 02:36:39.794147,VIN-100020,2100,90,NONE
2026-06-28 02:36:39.794151,VIN-100021,2100,90,NONE
2026-06-28 02:36:39.794156,VIN-100022,2100,90,NONE
2026-06-28 02:36:39.794161,VIN-100023,2100,90,NONE
2026-06-28 02:36:39.794165,VIN-100024,2100,90,NONE
2026-06-28 02:36:39.794170,VIN-100025,2100,90,NONE
2026-06-28 02:36:39.794174,VIN-100026,2100,90,NONE
2026-06-28 02:36:39.794178,VIN-100027,2100,90,NONE
2026-06-28 02:36:39.794183,VIN-100028,2100,90,NONE
2026-06-28 02:36:39.794187,VIN-100029,2100,90,NONE
2026-06-28 02:36:39.794192,VIN-100030,2100,90,NONE
2026-06-28 02:36:39.794196,VIN-100031,2100,90,NONE
2026-06-28 02:36:39.794201,VIN-100032,2100,90,NONE
2026-06-28 02:36:39.794205,VIN-100033,2100,90,NONE
2026-06-28 02:36:39.794209,VIN-100034,2100,90,NONE
2026-06-28 02:36:39.794214,VIN-100035,2100,90,NONE
2026-06-28 02:36:39.794218,VIN-100036,2100,90,NONE
2026-06-28 02:36:39.794223,VIN-100037,2100,90,NONE
2026-06-28 02:36:39.794228,VIN-100038,2100,90,NONE
2026-06-28 02:36:39.794233,VIN-100039,2100,90,NONE
2026-06-28 02:36:39.794238,VIN-100040,2100,90,NONE
2026-06-28 02:36:39.794256,VIN-100041,2100,90,NONE
2026-06-28 02:36:39.794264,VIN-100042,2100,90,NONE
2026-06-28 02:36:39.794269,VIN-100043,2100,90,NONE
2026-06-28 02:36:39.794273,VIN-100044,2100,90,NONE
2026-06-28 02:36:39.794278,VIN-100045,2100,90,NONE
2026-06-28 02:36:39.794282,VIN-100046,2100,90,NONE
2026-06-28 02:36:39.794287,VIN-100047,2100,90,NONE
2026-06-28 02:36:39.794291,VIN-100048,2100,90,NONE
2026-06-28 02:36:39.794297,VIN-100049,2100,90,NONE
2026-06-28 02:36:39.794301,VIN-100050,2100,90,P0300
2026-06-28 02:36:39.794306,VIN-100051,2100,90,NONE
2026-06-28 02:36:39.794310,VIN-100052,2100,90,NONE
2026-06-28 02:36:39.794315,VIN-100053,2100,90,NONE
2026-06-28 02:36:39.794319,VIN-100054,2100,90,NONE
2026-06-28 02:36:39.794324,VIN-100055,2100,90,NONE
