timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 02:32:26.504042,VIN-100001,2100,90,NONE
2026-06-28 02:32:26.504068,VIN-100002,2100,90,NONE
2026-06-28 02:32:26.504074,VIN-100003,2100,90,NONE
2026-06-28 02:32:26.504079,VIN-100004,2100,90,NONE
2026-06-28 02:32:26.504084,VIN-100005,2100,90,NONE
2026-06-28 02:32:26.504109,VIN-100006,2100,90,NONE
2026-06-28 02:32:26.504122,VIN-100007,2100,90,NONE
2026-06-28 02:32:26.504132,VIN-100008,2100,90,NONE
2026-06-28 02:32:26.504138,VIN-100009,2100,90,NONE
2026-06-28 02:32:26.504142,VIN-100010,2100,90,NONE
2026-06-28 02:32:26.504146,VIN-100011,2100,90,NONE
2026-06-28 02:32:26.504150,VIN-100012,2100,90,NONE
2026-06-28 02:32:26.504154,VIN-100013,2100,90,NONE
2026-06-28 02:32:26.504158,VIN-100014,2100,90,NONE
2026-06-28 02:32:26.504162,VIN-100015,2100,90,NONE
2026-06-28 02:32:26.504166,VIN-100016,2100,90,NONE
2026-06-28 02:32:26.504171,VIN-100017,2100,90,NONE
2026-06-28 02:32:26.504175,VIN-100018,2100,90,NONE
2026-06-28 02:32:26.504178,VIN-100019,2100,90,NONE
2026-06-28 02:32:26.504183,VIN-100020,2100,90,NONE
2026-06-28 02:32:26.504188,VIN-100021,2100,90,NONE
2026-06-28 02:32:26.504192,VIN-100022,2100,90,NONE
2026-06-28 02:32:26.504196,VIN-100023,2100,90,NONE
2026-06-28 02:32:26.504200,VIN-100024,2100,90,NONE
2026-06-28 02:32:26.504204,VIN-100025,2100,90,NONE
2026-06-28 02:32:26.504208,VIN-100026,2100,90,NONE
2026-06-28 02:32:26.504212,VIN-100027,2100,90,NONE
2026-06-28 02:32:26.504217,VIN-100028,2100,90,NONE
2026-06-28 02:32:26.504221,VIN-100029,2100,90,NONE
2026-06-28 02:32:26.504224,VIN-100030,2100,90,NONE
2026-06-28 02:32:26.504229,VIN-100031,2100,90,NONE
2026-06-28 02:32:26.504233,VIN-100032,2100,90,NONE
2026-06-28 02:32:26.504238,VIN-100033,2100,90,NONE
2026-06-28 02:32:26.504242,VIN-100034,2100,90,NONE
2026-06-28 02:32:26.504246,VIN-100035,2100,90,NONE
2026-06-28 02:32:26.504250,VIN-100036,2100,90,NONE
2026-06-28 02:32:26.504254,VIN-100037,2100,90,NONE
2026-06-28 02:32:26.504258,VIN-100038,2100,90,NONE
2026-06-28 02:32:26.504263,VIN-100039,2100,90,NONE
2026-06-28 02:32:26.504267,VIN-100040,2100,90,NONE
2026-06-28 02:32:26.504272,VIN-100041,2100,90,NONE
2026-06-28 02:32:26.504276,VIN-100042,2100,90,NONE
2026-06-28 02:32:26.504280,VIN-100043,2100,90,NONE
2026-06-28 02:32:26.504284,VIN-100044,2100,90,NONE
2026-06-28 02:32:26.504288,VIN-100045,2100,90,NONE
2026-06-28 02:32:26.504293,VIN-100046,2100,90,NONE
2026-06-28 02:32:26.504298,VIN-100047,2100,90,NONE
2026-06-28 02:32:26.504301,VIN-100048,2100,90,NONE
2026-06-28 02:32:26.504305,VIN-100049,2100,90,NONE
2026-06-28 02:32:26.504309,VIN-100050,2100,90,P0300
2026-06-28 02:32:26.504314,VIN-100051,2100,90,NONE
2026-06-28 02:32:26.504318,VIN-100052,2100,90,NONE
2026-06-28 02:32:26.504322,VIN-100053,2100,90,NONE
2026-06-28 02:32:26.504326,VIN-100054,2100,90,NONE
2026-06-28 02:32:26.504331,VIN-100055,2100,90,NONE
2026-06-28 02:32:26.504335,VIN-100056,2100,90,NONE
2026-06-28 02:32:26.504339,VIN-100057,2100,90,NONE
2026-06-28 02:32:26.504343,VIN-100058,2100,90,NONE
2026-06-28 02:32:26.504347,VIN-100059,2100,90,NONE
2026-06-28 02:32:26.504352,VIN-100060,2100,90,NONE
2026-06-28 02:32:26.504357,VIN-100061,2100,90,NONE
2026-06-28 02:32:26.504362,VIN-100062,2100,90,NONE
2026-06-28 02:32:26.504366,VIN-100063,2100,90,NONE
2026-06-28 02:32:26.504372,VIN-100064,2100,90,NONE
2026-06-28 02:32:26.504376,VIN-100065,2100,90,NONE
2026-06-28 02:32:26.504381,VIN-100066,2100,90,NONE
2026-06-28 02:32:26.504386,VIN-100067,2100,90,NONE
