timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 16:18:03.425312,VIN-100001,2100,90,NONE
2026-06-28 16:18:03.425328,VIN-100002,2100,90,NONE
2026-06-28 16:18:03.425331,VIN-100003,2100,90,NONE
2026-06-28 16:18:03.425334,VIN-100004,2100,90,NONE
2026-06-28 16:18:03.425337,VIN-100005,2100,90,NONE
2026-06-28 16:18:03.425348,VIN-100006,2100,90,NONE
2026-06-28 16:18:03.425354,VIN-100007,2100,90,NONE
2026-06-28 16:18:03.425360,VIN-100008,2100,90,NONE
2026-06-28 16:18:03.425363,VIN-100009,2100,90,NONE
2026-06-28 16:18:03.425366,VIN-100010,2100,90,NONE
2026-06-28 16:18:03.425369,VIN-100011,2100,90,NONE
2026-06-28 16:18:03.425371,VIN-100012,2100,90,NONE
2026-06-28 16:18:03.425374,VIN-100013,2100,90,NONE
2026-06-28 16:18:03.425376,VIN-100014,2100,90,NONE
2026-06-28 16:18:03.425379,VIN-100015,2100,90,NONE
2026-06-28 16:18:03.425381,VIN-100016,2100,90,NONE
2026-06-28 16:18:03.425384,VIN-100017,2100,90,NONE
2026-06-28 16:18:03.425386,VIN-100018,2100,90,NONE
2026-06-28 16:18:03.425389,VIN-100019,2100,90,NONE
2026-06-28 16:18:03.425391,VIN-100020,2100,90,NONE
2026-06-28 16:18:03.425394,VIN-100021,2100,90,NONE
2026-06-28 16:18:03.425397,VIN-100022,2100,90,NONE
2026-06-28 16:18:03.425400,VIN-100023,2100,90,NONE
2026-06-28 16:18:03.425402,VIN-100024,2100,90,NONE
2026-06-28 16:18:03.425405,VIN-100025,2100,90,NONE
2026-06-28 16:18:03.425408,VIN-100026,2100,90,NONE
2026-06-28 16:18:03.425410,VIN-100027,2100,90,NONE
2026-06-28 16:18:03.425413,VIN-100028,2100,90,NONE
2026-06-28 16:18:03.425415,VIN-100029,2100,90,NONE
2026-06-28 16:18:03.425418,VIN-100030,2100,90,NONE
2026-06-28 16:18:03.425420,VIN-100031,2100,90,NONE
2026-06-28 16:18:03.425422,VIN-100032,2100,90,NONE
2026-06-28 16:18:03.425425,VIN-100033,2100,90,NONE
2026-06-28 16:18:03.425427,VIN-100034,2100,90,NONE
2026-06-28 16:18:03.425430,VIN-100035,2100,90,NONE
2026-06-28 16:18:03.425432,VIN-100036,2100,90,NONE
2026-06-28 16:18:03.425434,VIN-100037,2100,90,NONE
2026-06-28 16:18:03.425437,VIN-100038,2100,90,NONE
2026-06-28 16:18:03.425439,VIN-100039,2100,90,NONE
2026-06-28 16:18:03.425441,VIN-100040,2100,90,NONE
2026-06-28 16:18:03.425444,VIN-100041,2100,90,NONE
2026-06-28 16:18:03.425446,VIN-100042,2100,90,NONE
2026-06-28 16:18:03.425449,VIN-100043,2100,90,NONE
2026-06-28 16:18:03.425451,VIN-100044,2100,90,NONE
2026-06-28 16:18:03.425453,VIN-100045,2100,90,NONE
2026-06-28 16:18:03.425456,VIN-100046,2100,90,NONE
2026-06-28 16:18:03.425458,VIN-100047,2100,90,NONE
2026-06-28 16:18:03.425461,VIN-100048,2100,90,NONE
2026-06-28 16:18:03.425463,VIN-100049,2100,90,NONE
2026-06-28 16:18:03.425465,VIN-100050,2100,90,P0300
2026-06-28 16:18:03.425468,VIN-100051,2100,90,NONE
2026-06-28 16:18:03.425471,VIN-100052,2100,90,NONE
2026-06-28 16:18:03.425473,VIN-100053,2100,90,NONE
2026-06-28 16:18:03.425475,VIN-100054,2100,90,NONE
2026-06-28 16:18:03.425478,VIN-100055,2100,90,NONE
2026-06-28 16:18:03.425480,VIN-100056,2100,90,NONE
2026-06-28 16:18:03.425483,VIN-100057,2100,90,NONE
2026-06-28 16:18:03.425485,VIN-100058,2100,90,NONE
2026-06-28 16:18:03.425488,VIN-100059,2100,90,NONE
2026-06-28 16:18:03.425490,VIN-100060,2100,90,NONE
2026-06-28 16:18:03.425493,VIN-100061,2100,90,NONE
2026-06-28 16:18:03.425495,VIN-100062,2100,90,NONE
2026-06-28 16:18:03.425497,VIN-100063,2100,90,NONE
2026-06-28 16:18:03.425500,VIN-100064,2100,90,NONE
2026-06-28 16:18:03.425503,VIN-100065,2100,90,NONE
2026-06-28 16:18:03.425505,VIN-100066,2100,90,NONE
