timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 18:56:49.073519,VIN-100001,2100,90,NONE
2026-06-28 18:56:49.073545,VIN-100002,2100,90,NONE
2026-06-28 18:56:49.073553,VIN-100003,2100,90,NONE
2026-06-28 18:56:49.073559,VIN-100004,2100,90,NONE
2026-06-28 18:56:49.073564,VIN-100005,2100,90,NONE
2026-06-28 18:56:49.073589,VIN-100006,2100,90,NONE
2026-06-28 18:56:49.073602,VIN-100007,2100,90,NONE
2026-06-28 18:56:49.073613,VIN-100008,2100,90,NONE
2026-06-28 18:56:49.073619,VIN-100009,2100,90,NONE
2026-06-28 18:56:49.073625,VIN-100010,2100,90,NONE
2026-06-28 18:56:49.073630,VIN-100011,2100,90,NONE
2026-06-28 18:56:49.073634,VIN-100012,2100,90,NONE
2026-06-28 18:56:49.073639,VIN-100013,2100,90,NONE
2026-06-28 18:56:49.073643,VIN-100014,2100,90,NONE
2026-06-28 18:56:49.073647,VIN-100015,2100,90,NONE
2026-06-28 18:56:49.073652,VIN-100016,2100,90,NONE
2026-06-28 18:56:49.073656,VIN-100017,2100,90,NONE
2026-06-28 18:56:49.073660,VIN-100018,2100,90,NONE
2026-06-28 18:56:49.073665,VIN-100019,2100,90,NONE
2026-06-28 18:56:49.073669,VIN-100020,2100,90,NONE
2026-06-28 18:56:49.073674,VIN-100021,2100,90,NONE
2026-06-28 18:56:49.073679,VIN-100022,2100,90,NONE
2026-06-28 18:56:49.073683,VIN-100023,2100,90,NONE
2026-06-28 18:56:49.073687,VIN-100024,2100,90,NONE
2026-06-28 18:56:49.073691,VIN-100025,2100,90,NONE
2026-06-28 18:56:49.073695,VIN-100026,2100,90,NONE
2026-06-28 18:56:49.073699,VIN-100027,2100,90,NONE
2026-06-28 18:56:49.073704,VIN-100028,2100,90,NONE
2026-06-28 18:56:49.073708,VIN-100029,2100,90,NONE
2026-06-28 18:56:49.073713,VIN-100030,2100,90,NONE
2026-06-28 18:56:49.073717,VIN-100031,2100,90,NONE
2026-06-28 18:56:49.073721,VIN-100032,2100,90,NONE
2026-06-28 18:56:49.073726,VIN-100033,2100,90,NONE
2026-06-28 18:56:49.073730,VIN-100034,2100,90,NONE
2026-06-28 18:56:49.073735,VIN-100035,2100,90,NONE
2026-06-28 18:56:49.073739,VIN-100036,2100,90,NONE
2026-06-28 18:56:49.073744,VIN-100037,2100,90,NONE
2026-06-28 18:56:49.073748,VIN-100038,2100,90,NONE
2026-06-28 18:56:49.073752,VIN-100039,2100,90,NONE
2026-06-28 18:56:49.073757,VIN-100040,2100,90,NONE
2026-06-28 18:56:49.073765,VIN-100041,2100,90,NONE
2026-06-28 18:56:49.073774,VIN-100042,2100,90,NONE
2026-06-28 18:56:49.073778,VIN-100043,2100,90,NONE
2026-06-28 18:56:49.073782,VIN-100044,2100,90,NONE
2026-06-28 18:56:49.073793,VIN-100045,2100,90,NONE
2026-06-28 18:56:49.073802,VIN-100046,2100,90,NONE
2026-06-28 18:56:49.073812,VIN-100047,2100,90,NONE
2026-06-28 18:56:49.073817,VIN-100048,2100,90,NONE
2026-06-28 18:56:49.074138,VIN-100049,2100,90,NONE
2026-06-28 18:56:49.074167,VIN-100050,2100,90,P0300
2026-06-28 18:56:49.074174,VIN-100051,2100,90,NONE
2026-06-28 18:56:49.074181,VIN-100052,2100,90,NONE
2026-06-28 18:56:49.074186,VIN-100053,2100,90,NONE
2026-06-28 18:56:49.074195,VIN-100054,2100,90,NONE
2026-06-28 18:56:49.074204,VIN-100055,2100,90,NONE
2026-06-28 18:56:49.074211,VIN-100056,2100,90,NONE
2026-06-28 18:56:49.074216,VIN-100057,2100,90,NONE
2026-06-28 18:56:49.074222,VIN-100058,2100,90,NONE
2026-06-28 18:56:49.074226,VIN-100059,2100,90,NONE
2026-06-28 18:56:49.074232,VIN-100060,2100,90,NONE
2026-06-28 18:56:49.074236,VIN-100061,2100,90,NONE
2026-06-28 18:56:49.074242,VIN-100062,2100,90,NONE
