timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 18:18:33.632123,VIN-100001,2100,90,NONE
2026-06-28 18:18:33.632138,VIN-100002,2100,90,NONE
2026-06-28 18:18:33.632141,VIN-100003,2100,90,NONE
2026-06-28 18:18:33.632144,VIN-100004,2100,90,NONE
2026-06-28 18:18:33.632146,VIN-100005,2100,90,NONE
2026-06-28 18:18:33.632154,VIN-100006,2100,90,NONE
2026-06-28 18:18:33.632160,VIN-100007,2100,90,NONE
2026-06-28 18:18:33.632166,VIN-100008,2100,90,NONE
2026-06-28 18:18:33.632169,VIN-100009,2100,90,NONE
2026-06-28 18:18:33.632171,VIN-100010,2100,90,NONE
2026-06-28 18:18:33.632174,VIN-100011,2100,90,NONE
2026-06-28 18:18:33.632176,VIN-100012,2100,90,NONE
2026-06-28 18:18:33.632179,VIN-100013,2100,90,NONE
2026-06-28 18:18:33.632181,VIN-100014,2100,90,NONE
2026-06-28 18:18:33.632183,VIN-100015,2100,90,NONE
2026-06-28 18:18:33.632186,VIN-100016,2100,90,NONE
2026-06-28 18:18:33.632188,VIN-100017,2100,90,NONE
2026-06-28 18:18:33.632191,VIN-100018,2100,90,NONE
2026-06-28 18:18:33.632193,VIN-100019,2100,90,NONE
2026-06-28 18:18:33.632195,VIN-100020,2100,90,NONE
2026-06-28 18:18:33.632198,VIN-100021,2100,90,NONE
2026-06-28 18:18:33.632201,VIN-100022,2100,90,NONE
2026-06-28 18:18:33.632203,VIN-100023,2100,90,NONE
2026-06-28 18:18:33.632205,VIN-100024,2100,90,NONE
2026-06-28 18:18:33.632208,VIN-100025,2100,90,NONE
2026-06-28 18:18:33.632210,VIN-100026,2100,90,NONE
2026-06-28 18:18:33.632213,VIN-100027,2100,90,NONE
2026-06-28 18:18:33.632215,VIN-100028,2100,90,NONE
2026-06-28 18:18:33.632217,VIN-100029,2100,90,NONE
2026-06-28 18:18:33.632220,VIN-100030,2100,90,NONE
2026-06-28 18:18:33.632222,VIN-100031,2100,90,NONE
2026-06-28 18:18:33.632224,VIN-100032,2100,90,NONE
2026-06-28 18:18:33.632229,VIN-100033,2100,90,NONE
2026-06-28 18:18:33.632281,VIN-100034,2100,90,NONE
