timestamp,vehicle_id,engine_rpm,coolant_temp_c,fault_code
2026-06-28 17:31:45.955642,VIN-100001,2100,90,NONE
2026-06-28 17:31:45.955670,VIN-100002,2100,90,NONE
2026-06-28 17:31:45.955677,VIN-100003,2100,90,NONE
2026-06-28 17:31:45.955683,VIN-100004,2100,90,NONE
2026-06-28 17:31:45.955688,VIN-100005,2100,90,NONE
2026-06-28 17:31:45.955720,VIN-100006,2100,90,NONE
2026-06-28 17:31:45.955734,VIN-100007,2100,90,NONE
2026-06-28 17:31:45.955747,VIN-100008,2100,90,NONE
2026-06-28 17:31:45.955753,VIN-100009,2100,90,NONE
2026-06-28 17:31:45.955759,VIN-100010,2100,90,NONE
2026-06-28 17:31:45.955763,VIN-100011,2100,90,NONE
2026-06-28 17:31:45.955768,VIN-100012,2100,90,NONE
2026-06-28 17:31:45.955772,VIN-100013,2100,90,NONE
2026-06-28 17:31:45.955777,VIN-100014,2100,90,NONE
2026-06-28 17:31:45.955781,VIN-100015,2100,90,NONE
2026-06-28 17:31:45.955786,VIN-100016,2100,90,NONE
2026-06-28 17:31:45.955790,VIN-100017,2100,90,NONE
2026-06-28 17:31:45.955795,VIN-100018,2100,90,NONE
2026-06-28 17:31:45.955799,VIN-100019,2100,90,NONE
2026-06-28 17:31:45.955805,VIN-100020,2100,90,NONE
2026-06-28 17:31:45.955812,VIN-100021,2100,90,NONE
2026-06-28 17:31:45.955818,VIN-100022,2100,90,NONE
2026-06-28 17:31:45.955823,VIN-100023,2100,90,NONE
2026-06-28 17:31:45.955828,VIN-100024,2100,90,NONE
2026-06-28 17:31:45.955833,VIN-100025,2100,90,NONE
2026-06-28 17:31:45.955838,VIN-100026,2100,90,NONE
2026-06-28 17:31:45.955842,VIN-100027,2100,90,NONE
2026-06-28 17:31:45.955847,VIN-100028,2100,90,NONE
2026-06-28 17:31:45.955852,VIN-100029,2100,90,NONE
2026-06-28 17:31:45.955857,VIN-100030,2100,90,NONE
2026-06-28 17:31:45.955863,VIN-100031,2100,90,NONE
2026-06-28 17:31:45.955868,VIN-100032,2100,90,NONE
2026-06-28 17:31:45.955872,VIN-100033,2100,90,NONE
2026-06-28 17:31:45.955876,VIN-100034,2100,90,NONE
2026-06-28 17:31:45.955881,VIN-100035,2100,90,NONE
2026-06-28 17:31:45.955886,VIN-100036,2100,90,NONE
2026-06-28 17:31:45.955891,VIN-100037,2100,90,NONE
2026-06-28 17:31:45.955897,VIN-100038,2100,90,NONE
2026-06-28 17:31:45.955903,VIN-100039,2100,90,NONE
2026-06-28 17:31:45.955908,VIN-100040,2100,90,NONE
2026-06-28 17:31:45.955913,VIN-100041,2100,90,NONE
2026-06-28 17:31:45.955918,VIN-100042,2100,90,NONE
2026-06-28 17:31:45.955923,VIN-100043,2100,90,NONE
2026-06-28 17:31:45.955928,VIN-100044,2100,90,NONE
2026-06-28 17:31:45.955933,VIN-100045,2100,90,NONE
2026-06-28 17:31:45.955938,VIN-100046,2100,90,NONE
2026-06-28 17:31:45.955942,VIN-100047,2100,90,NONE
2026-06-28 17:31:45.955946,VIN-100048,2100,90,NONE
2026-06-28 17:31:45.955951,VIN-100049,2100,90,NONE
2026-06-28 17:31:45.955955,VIN-100050,2100,90,P0300
2026-06-28 17:31:45.955960,VIN-100051,2100,90,NONE
2026-06-28 17:31:45.955964,VIN-100052,2100,90,NONE
2026-06-28 17:31:45.955968,VIN-100053,2100,90,NONE
2026-06-28 17:31:45.955972,VIN-100054,2100,90,NONE
2026-06-28 17:31:45.955977,VIN-100055,2100,90,NONE
2026-06-28 17:31:45.955982,VIN-100056,2100,90,NONE
2026-06-28 17:31:45.955987,VIN-100057,2100,90,NONE
2026-06-28 17:31:45.955991,VIN-100058,2100,90,NONE
2026-06-28 17:31:45.955996,VIN-100059,2100,90,NONE
2026-06-28 17:31:45.956001,VIN-100060,2100,90,NONE
2026-06-28 17:31:45.956005,VIN-100061,2100,90,NONE
2026-06-28 17:31:45.956010,VIN-100062,2100,90,NONE
2026-06-28 17:31:45.956014,VIN-100063,2100,90,NONE
2026-06-28 17:31:45.956019,VIN-100064,2100,90,NONE
2026-06-28 17:31:45.956023,VIN-100065,2100,90,NONE
2026-06-28 17:31:45.956027,VIN-100066,2100,90,NONE
2026-06-28 17:31:45.956032,VIN-100067,2100,90,NONE
2026-06-28 17:31:45.956037,VIN-100068,2100,90,NONE
2026-06-28 17:31:45.956042,VIN-100069,2100,90,NONE
2026-06-28 17:31:45.956047,VIN-100070,2100,90,NONE
2026-06-28 17:31:45.956051,VIN-100071,2100,90,NONE
2026-06-28 17:31:45.956056,VIN-100072,2100,90,NONE
2026-06-28 17:31:45.956580,VIN-100073,2100,90,NONE
2026-06-28 17:31:45.956613,VIN-100074,2100,90,NONE
2026-06-28 17:31:45.956621,VIN-100075,2100,90,P0171
2026-06-28 17:31:45.956629,VIN-100076,2100,90,NONE
2026-06-28 17:31:45.956637,VIN-100077,2100,90,NONE
2026-06-28 17:31:45.956644,VIN-100078,2100,90,NONE
2026-06-28 17:31:45.956650,VIN-100079,2100,90,NONE
2026-06-28 17:31:45.956686,VIN-100080,2100,90,NONE
2026-06-28 17:31:45.956695,VIN-100081,2100,90,NONE
2026-06-28 17:31:45.956706,VIN-100082,2100,90,NONE
2026-06-28 17:31:45.956713,VIN-100083,2100,90,NONE
2026-06-28 17:31:45.956720,VIN-100084,2100,90,NONE
2026-06-28 17:31:45.956727,VIN-100085,2100,90,NONE
2026-06-28 17:31:45.956733,VIN-100086,2100,90,NONE
2026-06-28 17:31:45.956740,VIN-100087,2100,90,NONE
2026-06-28 17:31:45.956747,VIN-100088,2100,90,NONE
2026-06-28 17:31:45.956752,VIN-100089,2100,90,NONE
2026-06-28 17:31:45.956758,VIN-100090,2100,90,NONE
2026-06-28 17:31:45.957046,VIN-100091,2100,90,NONE
2026-06-28 17:31:45.957063,VIN-100092,2100,90,NONE
2026-06-28 17:31:45.957070,VIN-100093,2100,90,NONE
2026-06-28 17:31:45.957075,VIN-100094,2100,90,NONE
2026-06-28 17:31:45.957080,VIN-100095,2100,90,NONE
2026-06-28 17:31:45.957085,VIN-100096,2100,90,NONE
2026-06-28 17:31:45.957090,VIN-100097,2100,90,NONE
2026-06-28 17:31:45.957096,VIN-100098,2100,90,NONE
2026-06-28 17:31:45.957101,VIN-100099,2100,90,NONE
2026-06-28 17:31:45.957107,VIN-100100,2100,90,P0300
2026-06-28 17:31:45.957112,VIN-100101,2100,90,NONE
2026-06-28 17:31:45.957170,VIN-100102,2100,90,NONE
2026-06-28 17:31:45.957181,VIN-100103,2100,90,NONE
